Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,label,origin_group,nominal_p_threshold_used
gs_ind_0,Epithelial Cilium Movement Involved In Extracellular Fluid Movement (GO:0003351),4/17,0.03118431183188239,0.1684268083403088,4.241106296474616,14.70747863819308,RFX3;NPHP3;DNAAF2;OFD1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Protein Localization To Centrosome (GO:0071539),4/17,0.03118431183188239,0.1684268083403088,4.241106296474616,14.70747863819308,SNX10;CEP83;KIAA0753;PIBF1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Peptidyl-Threonine Dephosphorylation (GO:0035970),4/17,0.03118431183188239,0.1684268083403088,4.241106296474616,14.70747863819308,PPM1K;DUSP18;DUSP10;PPM1D,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Rac Protein Signal Transduction (GO:0016601),4/17,0.03118431183188239,0.1684268083403088,4.241106296474616,14.70747863819308,GARRE1;AIF1;EPS8;HACE1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,DNA Modification (GO:0006304),4/17,0.03118431183188239,0.1684268083403088,4.241106296474616,14.70747863819308,PARP3;PARP2;MUTYH;NEIL2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Nicotinamide Nucleotide Metabolic Process (GO:0046496),4/17,0.03118431183188239,0.1684268083403088,4.241106296474616,14.70747863819308,ME1;KMO;NMRK1;TP53I3,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045091),4/17,0.03118431183188239,0.1684268083403088,4.241106296474616,14.70747863819308,APOBEC3G;APOBEC3D;MPHOSPH8;APOBEC3F,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Neuron Maturation (GO:0042551),4/17,0.03118431183188239,0.1684268083403088,4.241106296474616,14.70747863819308,CLN5;PICK1;RND1;ANKS1A,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,"DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)",4/17,0.03118431183188239,0.1684268083403088,4.241106296474616,14.70747863819308,GTSE1;PLK3;CRADD;TP53,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Tubulin Deacetylation (GO:0090043),4/17,0.03118431183188239,0.1684268083403088,4.241106296474616,14.70747863819308,KAT14;MBIP;KAT2B;SGF29,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Receptor Recycling (GO:0001881),4/17,0.03118431183188239,0.1684268083403088,4.241106296474616,14.70747863819308,PEX10;PEX12;PEX2;PEX1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Exocytosis (GO:0045920),3/10,0.03152271254100607,0.1684268083403088,5.936542061072784,20.52290468468183,VPS4B;RAB33B;SMCR8,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Lipid Localization (GO:1905954),3/10,0.03152271254100607,0.1684268083403088,5.936542061072784,20.52290468468183,ZC3H12A;IKBKE;NFKB1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031665),3/10,0.03152271254100607,0.1684268083403088,5.936542061072784,20.52290468468183,TRIB1;CARD8;NFKBIL1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Actin Filament Depolymerization (GO:0030836),3/10,0.03152271254100607,0.1684268083403088,5.936542061072784,20.52290468468183,CFL2;CARMIL1;CARMIL2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Alpha-Beta T Cell Activation (GO:0046636),3/10,0.03152271254100607,0.1684268083403088,5.936542061072784,20.52290468468183,VSIR;HFE;TNFRSF14,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Mitochondrial Depolarization (GO:0051900),3/10,0.03152271254100607,0.1684268083403088,5.936542061072784,20.52290468468183,BCL2;IFI6;MLLT11,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Protein Prenylation (GO:0018342),3/10,0.03152271254100607,0.1684268083403088,5.936542061072784,20.52290468468183,PGGT1B;CHM;PLPP6,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Sprouting Angiogenesis (GO:1903671),3/10,0.03152271254100607,0.1684268083403088,5.936542061072784,20.52290468468183,ALOX5;SYNJ2BP;E2F2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,UDP-N-acetylglucosamine Metabolic Process (GO:0006047),3/10,0.03152271254100607,0.1684268083403088,5.936542061072784,20.52290468468183,GNPDA2;SLC35A3;UAP1L1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of DNA Methylation-Dependent Heterochromatin Formation (GO:0090309),3/10,0.03152271254100607,0.1684268083403088,5.936542061072784,20.52290468468183,SETDB2;ZNF304;MPHOSPH8,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Vacuole Fusion (GO:0097576),3/10,0.03152271254100607,0.1684268083403088,5.936542061072784,20.52290468468183,CHMP6;CHMP1B;CHMP2B,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of ERAD Pathway (GO:1904292),3/10,0.03152271254100607,0.1684268083403088,5.936542061072784,20.52290468468183,RNF185;RNFT1;ATXN3,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,tRNA Threonylcarbamoyladenosine Metabolic Process (GO:0070525),3/10,0.03152271254100607,0.1684268083403088,5.936542061072784,20.52290468468183,TP53RK;OSGEPL1;GON7,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Small Nucleolar Ribonucleoprotein Complex Assembly (GO:0000491),3/10,0.03152271254100607,0.1684268083403088,5.936542061072784,20.52290468468183,NUFIP1;PIH1D2;ZNHIT6,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Autophagy (GO:0010507),9/61,0.0319756983124942,0.16888845726184062,2.3037469094694623,7.931291694167746,BCL2;RRAGB;MTMR9;PTPN22;ZKSCAN3;NRBP2;BMF;RRAGC;SMCR8,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Cytosolic DNA-sensing pathway,9/61,0.0319756983124942,0.16888845726184062,2.3037469094694623,7.931291694167746,IKBKE;NFKB1;IRF7;NFKBIB;PYCARD;TREX1;CCL5;POLR3GL;POLR3F,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Glycerolipid metabolism,9/61,0.0319756983124942,0.16888845726184062,2.3037469094694623,7.931291694167746,ALDH3A2;DGKH;LIPC;DGKQ;GK;MGLL;DGKA;DGKE;GLYCTK,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,RNA Polyadenylation (GO:0043631),5/25,0.03200139619744679,0.16888845726184062,3.4140663850048356,11.751133692297671,TUT1;HEXIM1;TENT4B;PEX2;LEO1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of T Cell Migration (GO:2000406),5/25,0.03200139619744679,0.16888845726184062,3.4140663850048356,11.751133692297671,AIF1;TNFRSF14;PYCARD;CCL5;TMEM102,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230),5/25,0.03200139619744679,0.16888845726184062,3.4140663850048356,11.751133692297671,BCL2;ING2;TRIM32;SIRT1;DDIAS,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Keratinocyte Proliferation (GO:0010837),5/25,0.03200139619744679,0.16888845726184062,3.4140663850048356,11.751133692297671,CASK;STXBP4;CYP27B1;ZFP36;KLF9,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Proteoglycan Metabolic Process (GO:0006029),5/25,0.03200139619744679,0.16888845726184062,3.4140663850048356,11.751133692297671,BMPR2;B4GALT7;CHST14;CSGALNACT2;CHST12,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Interleukin-2 Production (GO:0032743),5/25,0.03200139619744679,0.16888845726184062,3.4140663850048356,11.751133692297671,CD80;GLMN;PTPRC;CARD11;MALT1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Carbohydrate Biosynthetic Process (GO:0016051),5/25,0.03200139619744679,0.16888845726184062,3.4140663850048356,11.751133692297671,ST6GALNAC6;B3GALT4;FUT4;FUT8;ST3GAL3,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Longevity regulating pathway,13/101,0.03203056948069391,0.16888845726184062,1.9427853571107054,6.685249793250199,PIK3R3;APPL1;INSR;NFKB1;FOXO1;TP53;CREB3L4;SIRT1;SESN1;CREB3;ULK1;PRKAB2;PIK3R1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Wnt signaling pathway,19/165,0.032296981209801325,0.16988674602959933,1.696031081632215,5.822104144396863,CBY1;CAMK2D;TLE4;PPARD;PPP3CA;WNT2B;TLE6;NFATC4;DAAM1;FOSL1;RNF43;BTRC;PORCN;TP53;RBX1;PLCB2;CXXC4;FZD2;VANGL1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Peptidyl-Serine Modification (GO:0018209),19/165,0.032296981209801325,0.16988674602959933,1.696031081632215,5.822104144396863,STK32C;MAP3K12;IKBKE;LATS2;POGLUT1;CAMK2D;BRSK1;DYRK1B;STK38;MAP4K1;CDK5R1;TTBK2;MAST3;GALNT4;DGKQ;POGLUT2;EIF2AK3;ULK1;MAP3K10,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Protein Localization To Plasma Membrane (GO:0072659),16/133,0.033056179911909164,0.17367299291024504,1.7888814619047129,6.099274962801051,TTC7A;RAB12;EHD4;PALS1;SMURF1;RAB3D;RAB34;PACSIN1;CACNB3;ZDHHC2;ZFYVE27;RAB3A;PIGW;PLEKHF1;RAP2A;TMEM88,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),14/112,0.033384075083842765,0.17518690829711775,1.874977831209897,6.374317670662657,CDK5R1;SERTAD1;ETAA1;RB1;SLC27A1;SIRT1;CCNG2;PYCARD;SYAP1;TESK1;TRIB1;UVRAG;CCNE2;MST1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Telomere Maintenance (GO:0032206),8/52,0.03361751954257705,0.17557586035981002,2.43151809073625,8.249430715539846,INO80C;TINF2;PKIB;INO80B;INO80D;TERF1;TFPT;SLX4,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Response To Stimulus (GO:0048585),8/52,0.03361751954257705,0.17557586035981002,2.43151809073625,8.249430715539846,INPP5D;CASK;PDCD1;SIRT1;SMCR8;PIM3;ALOX5;MAPK7,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Peptide Hormone Secretion (GO:0090276),8/52,0.03361751954257705,0.17557586035981002,2.43151809073625,8.249430715539846,RFX3;PICK1;PASK;CCL5;ILDR1;ALOX5;PER2;HFE,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060261),8/52,0.03361751954257705,0.17557586035981002,2.43151809073625,8.249430715539846,MED29;TAF3;TAF5;TP53;MED11;MED9;PAXIP1;MED31,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Membrane Organization (GO:0061024),19/166,0.03407027324100419,0.17738558514482225,1.6844899264470738,5.692447389216309,UBXN2A;PICK1;UBXN2B;VAMP2;CEP55;EXOC8;CHMP6;SYNJ1;HACE1;TMCC1;CHMP1B;VPS4B;WASL;CHMP2B;GCA;PLEKHA8P1;MITD1;VPS37C;RABIF,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Protein Secretion (GO:0050708),13/102,0.034350075982200697,0.17738558514482225,1.921029702542965,6.476081295574284,ANG;RFX3;EXPH5;IER3IP1;SERGEF;PICK1;TGFB3;ADAM8;RHBDF2;APBB3;CCL5;ALOX5;PER2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Protein Catabolic Process (GO:0030163),13/102,0.034350075982200697,0.17738558514482225,1.921029702542965,6.476081295574284,SOCS6;RAB12;TRIM21;CLN5;ATE1;UTP25;NR1D1;MALT1;CTSS;FBXO17;CASP7;PMAIP1;MANBA,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Organelle Organization (GO:0010638),6/34,0.03444692851269688,0.17738558514482225,2.9025748086290886,9.776845604819236,PLXNA3;LIG4;SYNJ1;FYCO1;SMCR8;UVRAG,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Cell Cycle Process (GO:0010948),6/34,0.03444692851269688,0.17738558514482225,2.9025748086290886,9.776845604819236,E2F7;TP53;E2F8;CCP110;FOXO4;TERF1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Propanoate metabolism,6/34,0.03444692851269688,0.17738558514482225,2.9025748086290886,9.776845604819236,ACOX3;ALDH6A1;MCEE;MLYCD;DBT;PCCA,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Purine Nucleotide Metabolic Process (GO:0006163),6/34,0.03444692851269688,0.17738558514482225,2.9025748086290886,9.776845604819236,ME1;TP53I3;KMO;NUDT15;FHIT;NMRK1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Response To Estrogen (GO:0043627),6/34,0.03444692851269688,0.17738558514482225,2.9025748086290886,9.776845604819236,BCAS3;ESR2;ARID5A;GHRL;CYP27B1;SFR1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Inner Mitochondrial Membrane Organization (GO:0007007),6/34,0.03444692851269688,0.17738558514482225,2.9025748086290886,9.776845604819236,TAFAZZIN;APOOL;UQCC3;TIMM29;TIMM22;TRMT10B,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551),6/34,0.03444692851269688,0.17738558514482225,2.9025748086290886,9.776845604819236,ATG14;PIK3IP1;WDR91;PIK3R3;FGR;PIK3R1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Histone Deubiquitination (GO:0016578),6/34,0.03444692851269688,0.17738558514482225,2.9025748086290886,9.776845604819236,TADA2B;MPND;SGF29;TAF5;KAT2B;ATXN7,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Ras Protein Signal Transduction (GO:0046580),6/34,0.03444692851269688,0.17738558514482225,2.9025748086290886,9.776845604819236,ARHGAP24;KANK1;SYNGAP1;SPRY2;CCDC125;KCTD13,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,mRNA Transcription (GO:0009299),7/43,0.03463243209623179,0.17771799846355033,2.6153820762502065,8.7954375788568,TAF3;TAF5;TP53;ZBTB1;CYP27B1;NCOA2;NCBP3,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Intracellular Glucose Homeostasis (GO:0001678),7/43,0.03463243209623179,0.17771799846355033,2.6153820762502065,8.7954375788568,ZBTB20;FOXO1;SIRT1;NR1D1;ERN1;SOX4;PIK3R1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Learning (GO:0007612),7/43,0.03463243209623179,0.17771799846355033,2.6153820762502065,8.7954375788568,ATXN1;INSR;SYT11;SYNJ1;BRSK1;ATXN1L;DLG4,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Human immunodeficiency virus 1 infection,23/211,0.03511251614016549,0.179972059471918,1.5888834017700313,5.32148451860008,NFKB1;GNAI3;APOBEC3D;CFL2;PPP3CA;APOBEC3F;PIK3R1;BCL2;NFATC4;TRADD;LIMK2;GNG7;TAP2;PIK3R3;BTRC;AP1S3;ITPR2;RBX1;BAD;MAP2K6;MAP2K3;TRAF5;APOBEC3G,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),11/82,0.03559159524517302,0.18221573965240725,2.0480151985701287,6.831453208643935,BCL2;BCL2L2;PELI3;RB1;SH3RF1;FXN;TMEM14A;NOL3;PLAUR;CAAP1;NR4A2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),10/72,0.03564023417192255,0.18225307683275477,2.138994693680656,7.132007453809316,APPL1;EID2;NRROS;SMAD7;ZFYVE9;TGFB3;SIRT1;LPXN;ZMIZ2;ARRB2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Mitotic Cell Cycle (GO:0007346),15/124,0.03657990401056102,0.18662525101684374,1.8030219794362432,5.96485875060221,NEK11;RNF20;RB1;CDK11B;CYLD;SIRT1;THAP1;CUL9;PIM3;BORA;HECA;DYNLT3;BTG3;TMEM8B;MEIS2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Defense Response (GO:0031349),15/124,0.03657990401056102,0.18662525101684374,1.8030219794362432,5.96485875060221,IFI35;RNF185;TRIM56;IL17RA;IL23A;TRADD;OPTN;TIRAP;NAPEPLD;ADAM8;GSDMD;NINJ1;CCL5;PYCARD;POLR3F,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Kinase Activity (GO:0033674),13/103,0.03678749394719453,0.18746736799911384,1.8997548359214729,6.274125248686883,MST1R;MAP3K12;ERBB2;INSR;CAMKK1;MAP2K3;DSTYK;MAP3K5;PTPRC;ALS2;DDR2;MMD;AGAP2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Glycoprotein Metabolic Process (GO:0009100),8/53,0.037155771407044916,0.18863323750472838,2.3780180931072783,7.82994837611236,B4GAT1;B4GALT7;ST8SIA4;AGA;FBXO17;ST6GALNAC6;MANBA;FUT8,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Cellular Response To Xenobiotic Stimulus (GO:0071466),5/26,0.037315831012732115,0.18863323750472838,3.255190463212207,10.704165255370732,VAV2;TP53;GPLD1;VAV1;RAP2A,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Transcription By RNA Polymerase III (GO:0006359),5/26,0.037315831012732115,0.18863323750472838,3.255190463212207,10.704165255370732,ZC3H8;ZNF76;ELL;ZNF345;POLR3F,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Protein Targeting To Lysosome (GO:0006622),5/26,0.037315831012732115,0.18863323750472838,3.255190463212207,10.704165255370732,ZFYVE16;NEDD4;PXK;SNX16;ATG14,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Dendritic Spine Organization (GO:0097061),5/26,0.037315831012732115,0.18863323750472838,3.255190463212207,10.704165255370732,INSR;PICK1;WASL;NOL3;DLG4,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Myeloid Cell Differentiation (GO:0045637),5/26,0.037315831012732115,0.18863323750472838,3.255190463212207,10.704165255370732,FES;PURB;MEIS2;PEX2;LEO1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,"Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)",5/26,0.037315831012732115,0.18863323750472838,3.255190463212207,10.704165255370732,SMURF1;DAAM1;FZD2;VANGL1;SMURF2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,GnRH signaling pathway,12/93,0.03774707342681015,0.18869556228853152,1.953096851571253,6.400000206056421,PLD1;GNRH2;MAP2K6;ITPR2;SOS2;MAP2K3;JMJD7-PLA2G4B;CAMK2D;PLCB2;MAP3K2;PLA2G4C;MAPK7,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Neutrophil Activation (GO:0042119),4/18,0.037841850513398785,0.18869556228853152,3.9485165938937126,12.928784372429764,DNASE1;SYK;PREX1;CCL5,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Epidermal Cell Differentiation (GO:0045604),4/18,0.037841850513398785,0.18869556228853152,3.9485165938937126,12.928784372429764,SGPP1;DLL1;ZFP36;MAFF,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Melanosome Assembly (GO:1903232),4/18,0.037841850513398785,0.18869556228853152,3.9485165938937126,12.928784372429764,HPS6;HPS5;AP1S3;HPS3,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Endothelial Cell Proliferation (GO:0001935),4/18,0.037841850513398785,0.18869556228853152,3.9485165938937126,12.928784372429764,ERN1;HMOX1;THAP1;BMPR2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,"Protein Localization To Chromosome, Centromeric Region (GO:0071459)",4/18,0.037841850513398785,0.18869556228853152,3.9485165938937126,12.928784372429764,RB1;HASPIN;BOD1;MTBP,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Adaptive Immune Response (GO:0002819),4/18,0.037841850513398785,0.18869556228853152,3.9485165938937126,12.928784372429764,IRF7;IL4I1;PYCARD;SIRT1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Epithelial Cell Development (GO:0002064),4/18,0.037841850513398785,0.18869556228853152,3.9485165938937126,12.928784372429764,EXPH5;TMEM79;SIPA1L3;RILPL2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Fatty acid biosynthesis,4/18,0.037841850513398785,0.18869556228853152,3.9485165938937126,12.928784372429764,HTD2;HSD17B8;ACSL1;CBR4,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Establishment Of Epithelial Cell Polarity (GO:0090162),4/18,0.037841850513398785,0.18869556228853152,3.9485165938937126,12.928784372429764,CYTH1;FBF1;RAP2A;SIPA1L3,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Vesicle-Mediated Transport In Synapse (GO:0099003),4/18,0.037841850513398785,0.18869556228853152,3.9485165938937126,12.928784372429764,SNAPIN;VAMP2;RAB3A;BRSK1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Glycerolipid Catabolic Process (GO:0046503),4/18,0.037841850513398785,0.18869556228853152,3.9485165938937126,12.928784372429764,GPCPD1;MGLL;PLA2G4C;ABHD6,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436),11/83,0.038429649374853235,0.19119401178820888,2.0197156850238223,6.582103954860678,BAG2;SMAD7;ZER1;SH3RF1;PLK3;RBX1;PABIR1;TRIB1;RNF19B;DDA1;DNAJB2,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of NIK/NF-kappaB Signaling (GO:1901222),11/83,0.038429649374853235,0.19119401178820888,2.0197156850238223,6.582103954860678,IFI35;NOD1;TRIM56;PTPN22;IL23A;TRADD;CYLD;ZC3H12A;BCL3;TRIM6;PYCARD,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Nucleobase-Containing Compound Catabolic Process (GO:0034655),7/44,0.038685704796647784,0.19168354281773822,2.545574297188755,8.278933439874901,RNASEH2C;DFFB;SETMAR;NUDT15;TREX1;DNASE1L1;DNASE1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824),7/44,0.038685704796647784,0.19168354281773822,2.545574297188755,8.278933439874901,BAG3;ZC3H12A;NRDE2;NEDD4;EFCAB7;HCLS1;PIK3R1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Negative Regulation Of Immune System Process (GO:0002683),7/44,0.038685704796647784,0.19168354281773822,2.545574297188755,8.278933439874901,PDCD1;HMOX1;TNFAIP3;TLR6;NR1D1;SMCR8;NFKBIL1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Positive Regulation Of Secretion By Cell (GO:1903532),10/73,0.03870198573225658,0.19168354281773822,2.105256560730198,6.846008798182514,ANG;EXPH5;IER3IP1;P2RX4;TGFB3;ADAM8;APBB3;RAB9A;RAB3A;RAB2B,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Cellular Response To Amino Acid Stimulus (GO:0071230),6/35,0.039097442900031726,0.19320799137145722,2.8041116733307385,9.090083800784793,CASTOR3P;CPEB3;RRAGB;RRAGC;SESN1;CASTOR1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799),6/35,0.039097442900031726,0.19320799137145722,2.8041116733307385,9.090083800784793,SMAD7;S1PR2;SPRED1;DGKQ;SPRY2;TRIM6,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Phospholipase D signaling pathway,17/147,0.039754836020741154,0.19601713331032103,1.708284321443898,5.509257567144692,PLD1;DGKH;INSR;DNM1;SOS2;SYK;CYTH1;JMJD7-PLA2G4B;SPHK2;DGKQ;PLCB2;PLA2G4C;PIP5K1B;PIK3R3;DGKA;DGKE;PIK3R1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
gs_ind_0,Breast cancer,17/147,0.039754836020741154,0.19601713331032103,1.708284321443898,5.509257567144692,WNT2B;ERBB2;E2F1;NFKB2;TP53;FZD2;RB1;SOS2;DDB2;ESR2;E2F2;GADD45B;HEY1;BRCA2;PIK3R3;DLL1;PIK3R1,EXPLORATORY -- NOT FDR-CORRECTED,GM12878-origin,0.05
