gene_id	gate_type	complexity_score	gene_id_clean	gene_name
ENSG00000146426	NULL	-1.0	ENSG00000146426	TIAM2
ENSG00000146433	BIVALENT	4.0	ENSG00000146433	TMEM181
ENSG00000146453	NULL	-1.0	ENSG00000146453	PNLDC1
ENSG00000146457	SIMPLE_AND	1.0	ENSG00000146457	WTAP
ENSG00000146463	SIMPLE_AND	1.0	ENSG00000146463	ZMYM4
ENSG00000146469	NULL	-1.0	ENSG00000146469	VIP
ENSG00000146476	SIMPLE_AND	1.0	ENSG00000146476	DCPH1
ENSG00000146477	REPRESSED	1.0	ENSG00000146477	SLC22A3
ENSG00000146521	REPRESSED	1.0	ENSG00000146521	
ENSG00000146530	INCONSISTENT	1.0	ENSG00000146530	VWDE
ENSG00000146535	SIMPLE_AND	1.0	ENSG00000146535	GNA12
ENSG00000146540	SIMPLE_AND	1.0	ENSG00000146540	CHLSN
ENSG00000146555	REPRESSED	1.0	ENSG00000146555	SDK1
ENSG00000146556	NULL	-1.0	ENSG00000146556	WASH2P
ENSG00000146574	NULL	-1.0	ENSG00000146574	CCZ1B
ENSG00000146576	SIMPLE_AND	1.0	ENSG00000146576	INTS15
ENSG00000146587	SIMPLE_AND	1.0	ENSG00000146587	RBAK
ENSG00000146592	NULL	-1.0	ENSG00000146592	CREB5
ENSG00000146618	NULL	-1.0	ENSG00000146618	FERD3L
ENSG00000146648	REPRESSED	1.0	ENSG00000146648	EGFR
ENSG00000146666	NULL	-1.0	ENSG00000146666	LINC00525
ENSG00000146670	SIMPLE_AND	1.0	ENSG00000146670	CDCA5
ENSG00000146674	REPRESSED	1.0	ENSG00000146674	IGFBP3
ENSG00000146676	SIMPLE_AND	1.0	ENSG00000146676	PURB
ENSG00000146677	NULL	-1.0	ENSG00000146677	RPL32P18
ENSG00000146678	REPRESSED	1.0	ENSG00000146678	IGFBP1
ENSG00000146700	NULL	-1.0	ENSG00000146700	SSC4D
ENSG00000146701	SIMPLE_AND	1.0	ENSG00000146701	MDH2
ENSG00000146707	SIMPLE_OR	0.0	ENSG00000146707	POMZP3
ENSG00000146722	NULL	-1.0	ENSG00000146722	FKBP6P2
ENSG00000146729	SIMPLE_AND	1.0	ENSG00000146729	NIPSNAP2
ENSG00000146731	SIMPLE_AND	1.0	ENSG00000146731	CCT6A
ENSG00000146733	SIMPLE_AND	1.0	ENSG00000146733	PSPH
ENSG00000146755	NULL	-1.0	ENSG00000146755	TRIM50
ENSG00000146757	SIMPLE_AND	1.0	ENSG00000146757	ZNF92
ENSG00000146776	BIVALENT	4.0	ENSG00000146776	ATXN7L1
ENSG00000146802	SIMPLE_AND	1.0	ENSG00000146802	TMEM168
ENSG00000146809	NULL	-1.0	ENSG00000146809	ASB15
ENSG00000146826	SIMPLE_AND	1.0	ENSG00000146826	TRAPPC14
ENSG00000146828	REPRESSED	1.0	ENSG00000146828	SLC12A9
ENSG00000146830	SIMPLE_AND	1.0	ENSG00000146830	GIGYF1
ENSG00000146833	SIMPLE_AND	1.0	ENSG00000146833	TRIM4
ENSG00000146834	SIMPLE_AND	1.0	ENSG00000146834	MEPCE
ENSG00000146839	REPRESSED	1.0	ENSG00000146839	ZAN
ENSG00000146842	SIMPLE_OR	0.0	ENSG00000146842	TMEM209
ENSG00000146856	SIMPLE_AND	1.0	ENSG00000146856	AGBL3
ENSG00000146857	NULL	-1.0	ENSG00000146857	STRA8
ENSG00000146858	SIMPLE_AND	1.0	ENSG00000146858	ZC3HAV1L
ENSG00000146859	SIMPLE_AND	1.0	ENSG00000146859	TMEM140
ENSG00000146872	SIMPLE_AND	1.0	ENSG00000146872	TLK2
ENSG00000146904	NULL	-1.0	ENSG00000146904	EPHA1
ENSG00000146909	SIMPLE_AND	1.0	ENSG00000146909	NOM1
ENSG00000146910	NULL	-1.0	ENSG00000146910	CNPY1
ENSG00000146918	SIMPLE_AND	1.0	ENSG00000146918	NCAPG2
ENSG00000146926	NULL	-1.0	ENSG00000146926	ASB10
ENSG00000146938	NULL	-1.0	ENSG00000146938	NLGN4X
ENSG00000146950	NULL	-1.0	ENSG00000146950	SHROOM2
ENSG00000146955	INCONSISTENT	1.0	ENSG00000146955	RAB19
ENSG00000146963	COMPLEX	4.0	ENSG00000146963	LUC7L2
ENSG00000146966	INCONSISTENT	2.0	ENSG00000146966	DENND2A
ENSG00000147003	INCONSISTENT	2.0	ENSG00000147003	CLTRN
ENSG00000147010	SIMPLE_AND	1.0	ENSG00000147010	SH3KBP1
ENSG00000147027	NULL	-1.0	ENSG00000147027	TMEM47
ENSG00000147036	NULL	-1.0	ENSG00000147036	LANCL3
ENSG00000147041	NULL	-1.0	ENSG00000147041	SYTL5
ENSG00000147044	SIMPLE_AND	1.0	ENSG00000147044	CASK
ENSG00000147050	SIMPLE_AND	1.0	ENSG00000147050	KDM6A
ENSG00000147059	NULL	-1.0	ENSG00000147059	SPIN2A
ENSG00000147065	NULL	-1.0	ENSG00000147065	MSN
ENSG00000147081	NULL	-1.0	ENSG00000147081	AKAP4
ENSG00000147082	NULL	-1.0	ENSG00000147082	CCNB3
ENSG00000147099	SIMPLE_AND	1.0	ENSG00000147099	HDAC8
ENSG00000147100	REPRESSED	1.0	ENSG00000147100	SLC16A2
ENSG00000147113	REPRESSED	1.0	ENSG00000147113	DIPK2B
ENSG00000147117	NULL	-1.0	ENSG00000147117	ZNF157
ENSG00000147118	SIMPLE_AND	1.0	ENSG00000147118	ZNF182
ENSG00000147119	SIMPLE_AND	1.0	ENSG00000147119	CHST7
ENSG00000147121	SIMPLE_AND	1.0	ENSG00000147121	KRABD4
ENSG00000147123	SIMPLE_AND	1.0	ENSG00000147123	NDUFB11
ENSG00000147124	SIMPLE_AND	1.0	ENSG00000147124	ZNF41
ENSG00000147127	NULL	-1.0	ENSG00000147127	RAB41
ENSG00000147130	SIMPLE_AND	1.0	ENSG00000147130	ZMYM3
ENSG00000147133	SIMPLE_AND	1.0	ENSG00000147133	TAF1
ENSG00000147138	SIMPLE_AND	1.0	ENSG00000147138	GPR174
ENSG00000147140	SIMPLE_AND	1.0	ENSG00000147140	NONO
ENSG00000147144	INCONSISTENT	1.0	ENSG00000147144	CCDC120
ENSG00000147145	NULL	-1.0	ENSG00000147145	LPAR4
ENSG00000147155	SIMPLE_AND	1.0	ENSG00000147155	EBP
ENSG00000147160	NULL	-1.0	ENSG00000147160	AWAT2
ENSG00000147162	SIMPLE_AND	1.0	ENSG00000147162	OGT
ENSG00000147164	NULL	-1.0	ENSG00000147164	SNX12
ENSG00000147166	NULL	-1.0	ENSG00000147166	ITGB1BP2
ENSG00000147168	SIMPLE_AND	1.0	ENSG00000147168	IL2RG
ENSG00000147174	NULL	-1.0	ENSG00000147174	GCNA
ENSG00000147180	SIMPLE_OR	0.0	ENSG00000147180	ZNF711
ENSG00000147183	NULL	-1.0	ENSG00000147183	CPXCR1
ENSG00000147202	SIMPLE_AND	1.0	ENSG00000147202	DIAPH2
ENSG00000147206	NULL	-1.0	ENSG00000147206	NXF3
ENSG00000147223	NULL	-1.0	ENSG00000147223	RIPPLY1
ENSG00000147224	COMPLEX	4.0	ENSG00000147224	PRPS1
ENSG00000147231	SIMPLE_AND	1.0	ENSG00000147231	RADX
ENSG00000147234	REPRESSED	1.0	ENSG00000147234	FRMPD3
ENSG00000147246	NULL	-1.0	ENSG00000147246	HTR2C
ENSG00000147251	SIMPLE_AND	1.0	ENSG00000147251	DOCK11
ENSG00000147255	NULL	-1.0	ENSG00000147255	IGSF1
ENSG00000147256	NULL	-1.0	ENSG00000147256	ARHGAP36
ENSG00000147257	REPRESSED	1.0	ENSG00000147257	GPC3
ENSG00000147262	NULL	-1.0	ENSG00000147262	GPR119
ENSG00000147274	SIMPLE_AND	1.0	ENSG00000147274	RBMX
ENSG00000147316	COMPLEX	4.0	ENSG00000147316	MCPH1
ENSG00000147324	SIMPLE_OR	0.0	ENSG00000147324	MFHAS1
ENSG00000147364	SIMPLE_OR	0.0	ENSG00000147364	FBXO25
ENSG00000147378	NULL	-1.0	ENSG00000147378	FATE1
ENSG00000147381	NULL	-1.0	ENSG00000147381	MAGEA4
ENSG00000147383	SIMPLE_AND	1.0	ENSG00000147383	NSDHL
ENSG00000147394	NULL	-1.0	ENSG00000147394	ZNF185
ENSG00000147400	INCONSISTENT	2.0	ENSG00000147400	CETN2
ENSG00000147403	NULL	-1.0	ENSG00000147403	RPL10
ENSG00000147408	REPRESSED	1.0	ENSG00000147408	CSGALNACT1
ENSG00000147416	SIMPLE_AND	1.0	ENSG00000147416	ATP6V1B2
ENSG00000147419	SIMPLE_AND	1.0	ENSG00000147419	CCDC25
ENSG00000147421	SIMPLE_AND	1.0	ENSG00000147421	HMBOX1
ENSG00000147432	NULL	-1.0	ENSG00000147432	CHRNB3
ENSG00000147434	NULL	-1.0	ENSG00000147434	CHRNA6
ENSG00000147437	NULL	-1.0	ENSG00000147437	GNRH1
ENSG00000147439	SIMPLE_AND	1.0	ENSG00000147439	BIN3
ENSG00000147443	SIMPLE_AND	1.0	ENSG00000147443	DOK2
ENSG00000147454	SIMPLE_AND	1.0	ENSG00000147454	SLC25A37
ENSG00000147457	SIMPLE_OR	0.0	ENSG00000147457	CHMP7
ENSG00000147459	BIVALENT	4.0	ENSG00000147459	DOCK5
ENSG00000147465	NULL	-1.0	ENSG00000147465	STAR
ENSG00000147471	SIMPLE_AND	1.0	ENSG00000147471	PLPBP
ENSG00000147475	SIMPLE_AND	1.0	ENSG00000147475	ERLIN2
ENSG00000147481	REPRESSED	1.0	ENSG00000147481	SNTG1
ENSG00000147485	NULL	-1.0	ENSG00000147485	PXDNL
ENSG00000147488	NULL	-1.0	ENSG00000147488	ST18
ENSG00000147509	NULL	-1.0	ENSG00000147509	RGS20
ENSG00000147526	REPRESSED	1.0	ENSG00000147526	TACC1
ENSG00000147533	SIMPLE_AND	1.0	ENSG00000147533	GOLGA7
ENSG00000147535	SIMPLE_AND	1.0	ENSG00000147535	PLPP5
ENSG00000147536	SIMPLE_AND	1.0	ENSG00000147536	GINS4
ENSG00000147548	SIMPLE_AND	1.0	ENSG00000147548	NSD3
ENSG00000147570	NULL	-1.0	ENSG00000147570	DNAJC5B
ENSG00000147571	REPRESSED	1.0	ENSG00000147571	CRH
ENSG00000147573	NULL	-1.0	ENSG00000147573	TRIM55
ENSG00000147576	SIMPLE_AND	1.0	ENSG00000147576	ADHFE1
ENSG00000147586	SIMPLE_AND	1.0	ENSG00000147586	MRPS28
ENSG00000147588	NULL	-1.0	ENSG00000147588	PMP2
ENSG00000147592	SIMPLE_AND	1.0	ENSG00000147592	LACTB2
ENSG00000147596	REPRESSED	1.0	ENSG00000147596	PRDM14
ENSG00000147601	SIMPLE_AND	1.0	ENSG00000147601	TERF1
ENSG00000147604	SIMPLE_AND	1.0	ENSG00000147604	RPL7
ENSG00000147606	NULL	-1.0	ENSG00000147606	SLC26A7
ENSG00000147613	NULL	-1.0	ENSG00000147613	PSKH2
ENSG00000147614	NULL	-1.0	ENSG00000147614	ATP6V0D2
ENSG00000147642	NULL	-1.0	ENSG00000147642	SYBU
ENSG00000147647	REPRESSED	1.0	ENSG00000147647	DPYS
ENSG00000147649	SIMPLE_AND	1.0	ENSG00000147649	MTDH
ENSG00000147650	SIMPLE_AND	1.0	ENSG00000147650	LRP12
ENSG00000147654	SIMPLE_AND	1.0	ENSG00000147654	EBAG9
ENSG00000147655	REPRESSED	1.0	ENSG00000147655	RSPO2
ENSG00000147669	SIMPLE_AND	1.0	ENSG00000147669	POLR2K
ENSG00000147676	NULL	-1.0	ENSG00000147676	MAL2
ENSG00000147677	SIMPLE_AND	1.0	ENSG00000147677	EIF3H
ENSG00000147679	SIMPLE_AND	1.0	ENSG00000147679	UTP23
ENSG00000147684	SIMPLE_AND	1.0	ENSG00000147684	NDUFB9
ENSG00000147687	SIMPLE_AND	1.0	ENSG00000147687	TATDN1
ENSG00000147689	NULL	-1.0	ENSG00000147689	SACK1A
ENSG00000147697	NULL	-1.0	ENSG00000147697	GSDMC
ENSG00000147724	NULL	-1.0	ENSG00000147724	FAM135B
ENSG00000147753	NULL	-1.0	ENSG00000147753	TTTY7
ENSG00000147761	NULL	-1.0	ENSG00000147761	TTTY7B
ENSG00000147789	SIMPLE_AND	1.0	ENSG00000147789	ZNF7
ENSG00000147799	REPRESSED	1.0	ENSG00000147799	ARHGAP39
ENSG00000147804	NULL	-1.0	ENSG00000147804	SLC39A4
ENSG00000147813	SIMPLE_AND	1.0	ENSG00000147813	NAPRT
ENSG00000147852	BIVALENT	4.0	ENSG00000147852	VLDLR
ENSG00000147853	SIMPLE_AND	1.0	ENSG00000147853	AK3
ENSG00000147854	SIMPLE_AND	1.0	ENSG00000147854	UHRF2
ENSG00000147862	NULL	-1.0	ENSG00000147862	NFIB
ENSG00000147869	NULL	-1.0	ENSG00000147869	CER1
ENSG00000147872	NULL	-1.0	ENSG00000147872	PLIN2
ENSG00000147873	NULL	-1.0	ENSG00000147873	IFNA5
ENSG00000147874	SIMPLE_AND	1.0	ENSG00000147874	HAUS6
ENSG00000147883	BIVALENT	4.0	ENSG00000147883	CDKN2B
ENSG00000147885	NULL	-1.0	ENSG00000147885	IFNA16
ENSG00000147889	SIMPLE_AND	1.0	ENSG00000147889	CDKN2A
ENSG00000147894	SIMPLE_AND	1.0	ENSG00000147894	C9orf72
ENSG00000147896	NULL	-1.0	ENSG00000147896	IFNK
ENSG00000147905	SIMPLE_AND	1.0	ENSG00000147905	ZCCHC7
ENSG00000147912	SIMPLE_AND	1.0	ENSG00000147912	FBXO10
ENSG00000147955	SIMPLE_AND	1.0	ENSG00000147955	SIGMAR1
ENSG00000147996	SIMPLE_OR	0.0	ENSG00000147996	ZNG1E
ENSG00000148019	SIMPLE_AND	1.0	ENSG00000148019	CEP78
ENSG00000148053	BIVALENT	4.0	ENSG00000148053	NTRK2
ENSG00000148057	SIMPLE_AND	1.0	ENSG00000148057	IDNK
ENSG00000148082	REPRESSED	1.0	ENSG00000148082	SHC3
ENSG00000148090	BIVALENT	5.0	ENSG00000148090	AUH
ENSG00000148110	SIMPLE_AND	1.0	ENSG00000148110	SLC71A2
ENSG00000148120	SIMPLE_AND	1.0	ENSG00000148120	AOPEP
ENSG00000148123	NULL	-1.0	ENSG00000148123	PLPPR1
ENSG00000148136	NULL	-1.0	ENSG00000148136	OR13C4
ENSG00000148143	BIVALENT	4.0	ENSG00000148143	ZNF462
ENSG00000148153	SIMPLE_AND	1.0	ENSG00000148153	INIP
ENSG00000148154	COMPLEX	4.0	ENSG00000148154	UGCG
ENSG00000148156	NULL	-1.0	ENSG00000148156	ACTL7B
ENSG00000148158	SIMPLE_AND	1.0	ENSG00000148158	SNX30
ENSG00000148175	COMPLEX	4.0	ENSG00000148175	STOM
ENSG00000148180	SIMPLE_AND	1.0	ENSG00000148180	GSN
ENSG00000148187	SIMPLE_AND	1.0	ENSG00000148187	MRRF
ENSG00000148200	SIMPLE_AND	1.0	ENSG00000148200	NR6A1
ENSG00000148204	NULL	-1.0	ENSG00000148204	CRB2
ENSG00000148215	NULL	-1.0	ENSG00000148215	OR5C1
ENSG00000148218	SIMPLE_OR	0.0	ENSG00000148218	ALAD
ENSG00000148219	REPRESSED	1.0	ENSG00000148219	ASTN2
ENSG00000148225	INCONSISTENT	1.0	ENSG00000148225	WDR31
ENSG00000148229	SIMPLE_AND	1.0	ENSG00000148229	POLE3
ENSG00000148248	SIMPLE_AND	1.0	ENSG00000148248	SURF4
ENSG00000148288	SIMPLE_OR	0.0	ENSG00000148288	GBGT1
ENSG00000148290	SIMPLE_AND	1.0	ENSG00000148290	SURF1
ENSG00000148291	INCONSISTENT	2.0	ENSG00000148291	SURF2
ENSG00000148296	SIMPLE_AND	1.0	ENSG00000148296	SURF6
ENSG00000148297	SIMPLE_AND	1.0	ENSG00000148297	MED22
ENSG00000148300	SIMPLE_AND	1.0	ENSG00000148300	REXO4
ENSG00000148303	SIMPLE_AND	1.0	ENSG00000148303	RPL7A
ENSG00000148308	SIMPLE_AND	1.0	ENSG00000148308	GTF3C5
ENSG00000148331	SIMPLE_AND	1.0	ENSG00000148331	ASB6
ENSG00000148334	SIMPLE_AND	1.0	ENSG00000148334	PTGES2
ENSG00000148335	SIMPLE_OR	0.0	ENSG00000148335	NTMT1
ENSG00000148337	BIVALENT	4.0	ENSG00000148337	CIZ1
ENSG00000148339	SIMPLE_AND	1.0	ENSG00000148339	SLC25A25
ENSG00000148341	SIMPLE_AND	1.0	ENSG00000148341	SH3GLB2
ENSG00000148343	SIMPLE_AND	1.0	ENSG00000148343	MIGA2
ENSG00000148344	NULL	-1.0	ENSG00000148344	PTGES
ENSG00000148346	NULL	-1.0	ENSG00000148346	LCN2
ENSG00000148356	COMPLEX	4.0	ENSG00000148356	LRSAM1
ENSG00000148357	REPRESSED	1.0	ENSG00000148357	HMCN2
ENSG00000148358	SIMPLE_AND	1.0	ENSG00000148358	GPR107
ENSG00000148362	SIMPLE_AND	1.0	ENSG00000148362	
ENSG00000148377	NULL	-1.0	ENSG00000148377	IDI2
ENSG00000148384	SIMPLE_AND	1.0	ENSG00000148384	INPP5E
ENSG00000148386	NULL	-1.0	ENSG00000148386	LCN9
ENSG00000148396	SIMPLE_AND	1.0	ENSG00000148396	SEC16A
ENSG00000148399	SIMPLE_AND	1.0	ENSG00000148399	DPH7
ENSG00000148400	SIMPLE_AND	1.0	ENSG00000148400	NOTCH1
ENSG00000148408	NULL	-1.0	ENSG00000148408	CACNA1B
ENSG00000148411	SIMPLE_AND	1.0	ENSG00000148411	NACC2
ENSG00000148426	INCONSISTENT	1.0	ENSG00000148426	PROSER2
ENSG00000148429	SIMPLE_AND	1.0	ENSG00000148429	USP6NL
ENSG00000148444	SIMPLE_AND	1.0	ENSG00000148444	COMMD3
ENSG00000148450	INCONSISTENT	2.0	ENSG00000148450	MSRB2
ENSG00000148459	SIMPLE_AND	1.0	ENSG00000148459	PDSS1
ENSG00000148468	BIVALENT	4.0	ENSG00000148468	FAM171A1
ENSG00000148481	COMPLEX	4.0	ENSG00000148481	MINDY3
ENSG00000148482	NULL	-1.0	ENSG00000148482	SLC39A12
ENSG00000148483	NULL	-1.0	ENSG00000148483	TMEM236
ENSG00000148484	SIMPLE_AND	1.0	ENSG00000148484	RSU1
ENSG00000148488	BIVALENT	4.0	ENSG00000148488	ST8SIA6
ENSG00000148498	BIVALENT	4.0	ENSG00000148498	PARD3
ENSG00000148513	NULL	-1.0	ENSG00000148513	ANKRD30A
ENSG00000148516	SIMPLE_AND	1.0	ENSG00000148516	ZEB1
ENSG00000148541	REPRESSED	1.0	ENSG00000148541	FAM13C
ENSG00000148572	SIMPLE_AND	1.0	ENSG00000148572	NRBF2
ENSG00000148584	NULL	-1.0	ENSG00000148584	A1CF
ENSG00000148600	BIVALENT	4.0	ENSG00000148600	CDHR1
ENSG00000148602	REPRESSED	1.0	ENSG00000148602	LRIT1
ENSG00000148604	NULL	-1.0	ENSG00000148604	RGR
ENSG00000148606	SIMPLE_AND	1.0	ENSG00000148606	POLR3A
ENSG00000148634	SIMPLE_AND	1.0	ENSG00000148634	HERC4
ENSG00000148655	BIVALENT	4.0	ENSG00000148655	LRMDA
ENSG00000148660	SIMPLE_AND	1.0	ENSG00000148660	CAMK2G
ENSG00000148671	INCONSISTENT	2.0	ENSG00000148671	ADIRF
ENSG00000148672	SIMPLE_AND	1.0	ENSG00000148672	GLUD1
ENSG00000148677	NULL	-1.0	ENSG00000148677	ANKRD1
ENSG00000148680	BIVALENT	4.0	ENSG00000148680	HTR7
ENSG00000148688	SIMPLE_AND	1.0	ENSG00000148688	RPP30
ENSG00000148690	SIMPLE_AND	1.0	ENSG00000148690	FRA10AC1
ENSG00000148700	SIMPLE_OR	0.0	ENSG00000148700	ADD3
ENSG00000148702	NULL	-1.0	ENSG00000148702	HABP2
ENSG00000148704	REPRESSED	1.0	ENSG00000148704	VAX1
ENSG00000148719	SIMPLE_AND	1.0	ENSG00000148719	DNAJB12
ENSG00000148730	SIMPLE_AND	1.0	ENSG00000148730	EIF4EBP2
ENSG00000148734	REPRESSED	1.0	ENSG00000148734	NPFFR1
ENSG00000148735	NULL	-1.0	ENSG00000148735	PLEKHS1
ENSG00000148737	BIVALENT	4.0	ENSG00000148737	TCF7L2
ENSG00000148773	SIMPLE_AND	1.0	ENSG00000148773	MKI67
ENSG00000148795	NULL	-1.0	ENSG00000148795	CYP17A1
ENSG00000148798	REPRESSED	1.0	ENSG00000148798	INA
ENSG00000148803	SIMPLE_AND	1.0	ENSG00000148803	FUOM
ENSG00000148814	SIMPLE_AND	1.0	ENSG00000148814	LRRC27
ENSG00000148824	SIMPLE_AND	1.0	ENSG00000148824	MTG1
ENSG00000148826	NULL	-1.0	ENSG00000148826	NKX6-2
ENSG00000148832	SIMPLE_AND	1.0	ENSG00000148832	PAOX
ENSG00000148834	NULL	-1.0	ENSG00000148834	GSTO1
ENSG00000148835	SIMPLE_AND	1.0	ENSG00000148835	TAF5
ENSG00000148840	SIMPLE_AND	1.0	ENSG00000148840	PPRC1
ENSG00000148841	SIMPLE_AND	1.0	ENSG00000148841	ITPRIP
ENSG00000148842	SIMPLE_AND	1.0	ENSG00000148842	CNNM2
ENSG00000148843	SIMPLE_AND	1.0	ENSG00000148843	PDCD11
ENSG00000148848	NULL	-1.0	ENSG00000148848	ADAM12
ENSG00000148908	SIMPLE_AND	1.0	ENSG00000148908	RGS10
ENSG00000148925	SIMPLE_AND	1.0	ENSG00000148925	BTBD10
ENSG00000148926	BIVALENT	4.0	ENSG00000148926	ADM
ENSG00000148935	SIMPLE_AND	1.0	ENSG00000148935	GAS2
ENSG00000148942	NULL	-1.0	ENSG00000148942	SLC5A12
ENSG00000148943	SIMPLE_AND	1.0	ENSG00000148943	LIN7C
ENSG00000148948	NULL	-1.0	ENSG00000148948	LRRC4C
ENSG00000148950	SIMPLE_AND	1.0	ENSG00000148950	IMMP1L
ENSG00000148965	NULL	-1.0	ENSG00000148965	SAA4
ENSG00000148985	SIMPLE_AND	1.0	ENSG00000148985	PGAP2
ENSG00000149016	SIMPLE_AND	1.0	ENSG00000149016	TUT1
ENSG00000149021	REPRESSED	1.0	ENSG00000149021	SCGB1A1
ENSG00000149043	NULL	-1.0	ENSG00000149043	SYT8
ENSG00000149050	NULL	-1.0	ENSG00000149050	ZNF214
ENSG00000149054	SIMPLE_AND	1.0	ENSG00000149054	ZNF215
ENSG00000149084	COMPLEX	4.0	ENSG00000149084	HSD17B12
ENSG00000149089	SIMPLE_AND	1.0	ENSG00000149089	APIP
ENSG00000149090	NULL	-1.0	ENSG00000149090	PAMR1
ENSG00000149091	REPRESSED	1.0	ENSG00000149091	DGKZ
ENSG00000149100	SIMPLE_AND	1.0	ENSG00000149100	EIF3M
ENSG00000149115	SIMPLE_AND	1.0	ENSG00000149115	CNOT12
ENSG00000149124	NULL	-1.0	ENSG00000149124	GLYAT
ENSG00000149131	REPRESSED	1.0	ENSG00000149131	SERPING1
ENSG00000149133	NULL	-1.0	ENSG00000149133	OR5F1
ENSG00000149136	SIMPLE_AND	1.0	ENSG00000149136	SSRP1
ENSG00000149150	SIMPLE_AND	1.0	ENSG00000149150	SLC43A1
ENSG00000149177	SIMPLE_AND	1.0	ENSG00000149177	PTPRJ
ENSG00000149179	SIMPLE_AND	1.0	ENSG00000149179	CSTPP1
ENSG00000149182	SIMPLE_AND	1.0	ENSG00000149182	ARFGAP2
ENSG00000149187	SIMPLE_AND	1.0	ENSG00000149187	CELF1
ENSG00000149196	SIMPLE_AND	1.0	ENSG00000149196	HIKESHI
ENSG00000149201	NULL	-1.0	ENSG00000149201	CCDC81
ENSG00000149212	BIVALENT	4.0	ENSG00000149212	SESN3
ENSG00000149218	SIMPLE_AND	1.0	ENSG00000149218	ENDOD1
ENSG00000149231	SIMPLE_AND	1.0	ENSG00000149231	CCDC82
ENSG00000149243	REPRESSED	1.0	ENSG00000149243	KLHL35
ENSG00000149256	REPRESSED	3.0	ENSG00000149256	TENM4
ENSG00000149257	SIMPLE_AND	1.0	ENSG00000149257	SERPINH1
ENSG00000149260	INCONSISTENT	1.0	ENSG00000149260	CAPN5
ENSG00000149262	SIMPLE_AND	1.0	ENSG00000149262	INTS4
ENSG00000149269	SIMPLE_AND	1.0	ENSG00000149269	PAK1
ENSG00000149273	SIMPLE_AND	1.0	ENSG00000149273	RPS3
ENSG00000149289	SIMPLE_AND	1.0	ENSG00000149289	ZC3H12C
ENSG00000149292	SIMPLE_AND	1.0	ENSG00000149292	TTC12
ENSG00000149294	REPRESSED	1.0	ENSG00000149294	NCAM1
ENSG00000149295	REPRESSED	1.0	ENSG00000149295	DRD2
ENSG00000149300	NULL	-1.0	ENSG00000149300	C11orf52
ENSG00000149305	NULL	-1.0	ENSG00000149305	HTR3B
ENSG00000149308	COMPLEX	4.0	ENSG00000149308	NPAT
ENSG00000149311	COMPLEX	4.0	ENSG00000149311	ATM
ENSG00000149313	SIMPLE_AND	1.0	ENSG00000149313	AASDHPPT
ENSG00000149328	REPRESSED	1.0	ENSG00000149328	GLB1L2
ENSG00000149346	SIMPLE_AND	1.0	ENSG00000149346	SLX4IP
ENSG00000149357	SIMPLE_AND	1.0	ENSG00000149357	LAMTOR1
ENSG00000149380	NULL	-1.0	ENSG00000149380	P4HA3
ENSG00000149403	SIMPLE_OR	0.0	ENSG00000149403	GRIK4
ENSG00000149418	BIVALENT	4.0	ENSG00000149418	ST14
ENSG00000149428	SIMPLE_AND	1.0	ENSG00000149428	HYOU1
ENSG00000149435	NULL	-1.0	ENSG00000149435	GGTLC1
ENSG00000149443	NULL	-1.0	ENSG00000149443	SCP2D1-AS1
ENSG00000149451	NULL	-1.0	ENSG00000149451	ADAM33
ENSG00000149452	REPRESSED	1.0	ENSG00000149452	SLC22A8
ENSG00000149474	SIMPLE_AND	1.0	ENSG00000149474	KAT14
ENSG00000149476	SIMPLE_AND	1.0	ENSG00000149476	TKFC
ENSG00000149480	SIMPLE_AND	1.0	ENSG00000149480	MTA2
ENSG00000149483	SIMPLE_AND	1.0	ENSG00000149483	TMEM138
ENSG00000149485	SIMPLE_AND	1.0	ENSG00000149485	FADS1
ENSG00000149488	NULL	-1.0	ENSG00000149488	TMC2
ENSG00000149489	INCONSISTENT	2.0	ENSG00000149489	ROM1
ENSG00000149499	SIMPLE_AND	1.0	ENSG00000149499	EML3
ENSG00000149503	SIMPLE_AND	1.0	ENSG00000149503	INCENP
ENSG00000149506	NULL	-1.0	ENSG00000149506	ZP1
ENSG00000149507	NULL	-1.0	ENSG00000149507	OOSP2
ENSG00000149516	NULL	-1.0	ENSG00000149516	MS4A3
ENSG00000149527	NULL	-1.0	ENSG00000149527	PLCH2
ENSG00000149531	SIMPLE_AND	1.0	ENSG00000149531	FRG1BP
ENSG00000149532	COMPLEX	4.0	ENSG00000149532	CPSF7
ENSG00000149534	NULL	-1.0	ENSG00000149534	MS4A2
ENSG00000149541	SIMPLE_AND	1.0	ENSG00000149541	B3GAT3
ENSG00000149547	COMPLEX	4.0	ENSG00000149547	EI24
ENSG00000149548	SIMPLE_AND	1.0	ENSG00000149548	CCDC15
ENSG00000149554	SIMPLE_AND	1.0	ENSG00000149554	CHEK1
ENSG00000149557	SIMPLE_AND	1.0	ENSG00000149557	FEZ1
ENSG00000149564	SIMPLE_AND	1.0	ENSG00000149564	ESAM
ENSG00000149571	REPRESSED	1.0	ENSG00000149571	KIRREL3
ENSG00000149573	BIVALENT	4.0	ENSG00000149573	MPZL2
ENSG00000149575	NULL	-1.0	ENSG00000149575	SCN2B
ENSG00000149577	SIMPLE_AND	1.0	ENSG00000149577	SIDT2
ENSG00000149582	SIMPLE_OR	0.0	ENSG00000149582	TMEM25
