gene_id,gene_name,gm12878_detected,k562_detected,detected_in_both,in_current_background
ENSG00000278811,LINC00624,False,False,False,True
ENSG00000278813,,True,False,False,True
ENSG00000278815,,True,True,True,True
ENSG00000278816,,False,False,False,True
ENSG00000278817,,False,False,False,True
ENSG00000278818,Metazoa_SRP,False,False,False,True
ENSG00000278819,,False,False,False,True
ENSG00000278822,,True,True,True,True
ENSG00000278824,LOC100422013,False,True,False,True
ENSG00000278825,RN7SL640P,False,False,False,True
ENSG00000278828,H3C10,True,True,True,True
ENSG00000278829,,True,True,True,True
ENSG00000278830,,False,False,False,True
ENSG00000278831,,False,False,False,True
ENSG00000278834,,True,True,True,True
ENSG00000278837,,False,False,False,True
ENSG00000278838,Metazoa_SRP,False,False,False,True
ENSG00000278840,,False,False,False,True
ENSG00000278842,,True,True,True,True
ENSG00000278845,MRPL45,True,True,True,True
ENSG00000278847,,False,False,False,True
ENSG00000278848,TP53TG3F,False,False,False,True
ENSG00000278851,MIR6879,False,True,False,True
ENSG00000278852,,False,False,False,True
ENSG00000278854,TRIM60P1Y,False,False,False,True
ENSG00000278857,IGKV1D-12,False,False,False,True
ENSG00000278859,,False,False,False,True
ENSG00000278860,,False,False,False,True
ENSG00000278861,,True,False,False,True
ENSG00000278862,,False,False,False,True
ENSG00000278863,,True,True,True,True
ENSG00000278864,,True,False,False,True
ENSG00000278865,,False,False,False,True
ENSG00000278866,,False,False,False,True
ENSG00000278867,,False,False,False,True
ENSG00000278869,,True,True,True,True
ENSG00000278870,OR51G1,False,False,False,True
ENSG00000278872,,False,False,False,True
ENSG00000278873,PRO1804,True,True,True,True
ENSG00000278874,,False,False,False,True
ENSG00000278875,,False,False,False,True
ENSG00000278876,,True,True,True,True
ENSG00000278877,,False,False,False,True
ENSG00000278878,,False,False,False,True
ENSG00000278879,,False,False,False,True
ENSG00000278880,,False,False,False,True
ENSG00000278881,,False,False,False,True
ENSG00000278884,,False,False,False,True
ENSG00000278885,,False,True,False,True
ENSG00000278886,,False,False,False,True
ENSG00000278887,,False,False,False,True
ENSG00000278889,OR2S2,False,False,False,True
ENSG00000278890,,False,False,False,True
ENSG00000278891,,False,False,False,True
ENSG00000278892,,False,False,False,True
ENSG00000278893,,False,False,False,True
ENSG00000278894,,False,False,False,True
ENSG00000278895,,False,False,False,True
ENSG00000278896,,True,False,False,True
ENSG00000278897,,False,True,False,True
ENSG00000278898,,True,False,False,True
ENSG00000278899,LOC645967,True,True,True,True
ENSG00000278900,,False,False,False,True
ENSG00000278901,,True,False,False,True
ENSG00000278902,,False,False,False,True
ENSG00000278903,LOC124905527,False,False,False,True
ENSG00000278905,,True,True,True,True
ENSG00000278907,,False,False,False,True
ENSG00000278908,,False,True,False,True
ENSG00000278909,,False,True,False,True
ENSG00000278910,BANCR,False,False,False,True
ENSG00000278911,,False,False,False,True
ENSG00000278912,,False,False,False,True
ENSG00000278913,,False,False,False,True
ENSG00000278914,,False,False,False,True
ENSG00000278915,,False,False,False,True
ENSG00000278916,CEP83-DT,True,True,True,True
ENSG00000278917,,False,False,False,True
ENSG00000278918,,False,False,False,True
ENSG00000278920,,False,False,False,True
ENSG00000278921,EPB41L4A-DT,True,True,True,True
ENSG00000278922,,True,True,True,True
ENSG00000278923,,False,False,False,True
ENSG00000278924,,True,True,True,True
ENSG00000278925,,False,True,False,True
ENSG00000278926,,False,True,False,True
ENSG00000278928,,False,False,False,True
ENSG00000278929,,False,False,False,True
ENSG00000278931,,False,False,False,True
ENSG00000278932,LOC105379428,False,True,False,True
ENSG00000278933,,False,False,False,True
ENSG00000278934,,False,False,False,True
ENSG00000278935,,False,False,False,True
ENSG00000278936,,False,False,False,True
ENSG00000278941,SMG6-IT1,True,False,False,True
ENSG00000278942,,False,False,False,True
ENSG00000278943,,False,False,False,True
ENSG00000278944,,False,False,False,True
ENSG00000278945,,False,False,False,True
ENSG00000278946,,False,False,False,True
ENSG00000278948,,False,False,False,True
ENSG00000278949,,False,False,False,True
ENSG00000278950,,False,False,False,True
ENSG00000278952,,True,True,True,True
ENSG00000278953,,False,False,False,True
ENSG00000278954,,True,True,True,True
ENSG00000278957,,True,True,True,True
ENSG00000278958,,False,False,False,True
ENSG00000278959,,False,False,False,True
ENSG00000278960,,False,False,False,True
ENSG00000278961,LOC107983987,False,False,False,True
ENSG00000278962,,False,True,False,True
ENSG00000278963,,True,True,True,True
ENSG00000278964,,False,False,False,True
ENSG00000278965,,False,True,False,True
ENSG00000278966,,True,True,True,True
ENSG00000278967,,False,False,False,True
ENSG00000278969,,True,True,True,True
ENSG00000278970,HEIH,True,True,True,True
ENSG00000278971,,False,False,False,True
ENSG00000278972,,True,False,False,True
ENSG00000278973,,False,False,False,True
ENSG00000278974,,False,False,False,True
ENSG00000278975,,False,False,False,True
ENSG00000278977,,False,False,False,True
ENSG00000278979,,False,True,False,True
ENSG00000278980,,False,False,False,True
ENSG00000278981,,False,False,False,True
ENSG00000278982,,True,True,True,True
ENSG00000278983,,False,True,False,True
ENSG00000278985,,False,False,False,True
ENSG00000278986,,True,True,True,True
ENSG00000278987,,False,False,False,True
ENSG00000278988,,False,False,False,True
ENSG00000278989,,False,False,False,True
ENSG00000278990,,False,False,False,True
ENSG00000278991,,True,True,True,True
ENSG00000278992,,False,False,False,True
ENSG00000278993,,True,True,True,True
ENSG00000278994,,False,False,False,True
ENSG00000278995,,True,True,True,True
ENSG00000278996,,False,False,False,True
ENSG00000278997,,False,False,False,True
ENSG00000278998,,False,True,False,True
ENSG00000278999,,False,True,False,True
ENSG00000279000,OR10A6,False,False,False,True
ENSG00000279001,,True,True,True,True
ENSG00000279002,,False,False,False,True
ENSG00000279004,,False,False,False,True
ENSG00000279005,,False,False,False,True
ENSG00000279006,,True,False,False,True
ENSG00000279009,,False,False,False,True
ENSG00000279011,,False,True,False,True
ENSG00000279012,OR51B2,False,False,False,True
ENSG00000279013,,False,False,False,True
ENSG00000279014,,False,False,False,True
ENSG00000279015,,False,False,False,True
ENSG00000279016,,False,False,False,True
ENSG00000279017,,False,False,False,True
ENSG00000279019,,False,True,False,True
ENSG00000279020,C18orf15,False,True,False,True
ENSG00000279021,,False,False,False,True
ENSG00000279022,,False,False,False,True
ENSG00000279023,,False,False,False,True
ENSG00000279024,,False,False,False,True
ENSG00000279025,,False,False,False,True
ENSG00000279026,,False,False,False,True
ENSG00000279028,,False,False,False,True
ENSG00000279029,,False,False,False,True
ENSG00000279030,,False,True,False,True
ENSG00000279031,,True,True,True,True
ENSG00000279032,,False,False,False,True
ENSG00000279033,,False,False,False,True
ENSG00000279034,,False,False,False,True
ENSG00000279035,,True,True,True,True
ENSG00000279036,,True,True,True,True
ENSG00000279039,,False,False,False,True
ENSG00000279040,,False,False,False,True
ENSG00000279041,,False,False,False,True
ENSG00000279042,,False,False,False,True
ENSG00000279043,,False,False,False,True
ENSG00000279044,,False,True,False,True
ENSG00000279045,,False,False,False,True
ENSG00000279046,,False,False,False,True
ENSG00000279047,PCDHB1-AS1,False,True,False,True
ENSG00000279048,,True,True,True,True
ENSG00000279049,,False,False,False,True
ENSG00000279050,PWAR1,False,False,False,True
ENSG00000279051,OR6Q1,False,False,False,True
ENSG00000279056,,False,False,False,True
ENSG00000279057,,False,False,False,True
ENSG00000279058,AGAP14P,False,False,False,True
ENSG00000279059,,False,False,False,True
ENSG00000279061,,True,False,False,True
ENSG00000279062,CDRT15P8,False,False,False,True
ENSG00000279063,,False,True,False,True
ENSG00000279064,,False,False,False,True
ENSG00000279065,,True,False,False,True
ENSG00000279066,HEXD-IT1,False,False,False,True
ENSG00000279067,,False,False,False,True
ENSG00000279068,,False,False,False,True
ENSG00000279069,,True,True,True,True
ENSG00000279070,,True,True,True,True
ENSG00000279071,,False,False,False,True
ENSG00000279072,,False,False,False,True
ENSG00000279073,,False,False,False,True
ENSG00000279074,,False,False,False,True
ENSG00000279075,,True,True,True,True
ENSG00000279076,,False,True,False,True
ENSG00000279077,,False,False,False,True
ENSG00000279078,SND1-IT1,False,True,False,True
ENSG00000279080,,False,True,False,True
ENSG00000279081,EIF3FP2,False,False,False,True
ENSG00000279082,LINC01727,False,False,False,True
ENSG00000279083,,False,False,False,True
ENSG00000279085,,False,False,False,True
ENSG00000279086,,True,True,True,True
ENSG00000279087,,False,True,False,True
ENSG00000279088,LOC124902453,True,True,True,True
ENSG00000279089,,False,False,False,True
ENSG00000279090,,False,False,False,True
ENSG00000279091,,True,False,False,True
ENSG00000279092,,False,False,False,True
ENSG00000279093,,True,False,False,True
ENSG00000279094,LINC01670,False,False,False,True
ENSG00000279095,,False,False,False,True
ENSG00000279096,,False,False,False,True
ENSG00000279097,,False,False,False,True
ENSG00000279098,,True,False,False,True
ENSG00000279099,,True,False,False,True
ENSG00000279100,,False,False,False,True
ENSG00000279103,,False,False,False,True
ENSG00000279104,,False,False,False,True
ENSG00000279106,,False,False,False,True
ENSG00000279107,,False,False,False,True
ENSG00000279108,,False,False,False,True
ENSG00000279110,,False,False,False,True
ENSG00000279111,OR10X1,False,False,False,True
ENSG00000279113,,False,True,False,True
ENSG00000279114,,True,True,True,True
ENSG00000279115,,False,False,False,True
ENSG00000279116,OR8D2,False,False,False,True
ENSG00000279117,,False,False,False,True
ENSG00000279118,,False,False,False,True
ENSG00000279119,,True,True,True,True
ENSG00000279120,,False,False,False,True
ENSG00000279121,,False,False,False,True
ENSG00000279122,,False,False,False,True
ENSG00000279123,,False,False,False,True
ENSG00000279124,IGSF3P1,False,False,False,True
ENSG00000279125,,False,False,False,True
ENSG00000279127,,False,False,False,True
ENSG00000279128,,False,True,False,True
ENSG00000279129,,False,True,False,True
ENSG00000279130,,True,True,True,True
ENSG00000279133,,False,False,False,True
ENSG00000279134,LOC105369784,False,False,False,True
ENSG00000279135,,False,True,False,True
ENSG00000279136,,False,False,False,True
ENSG00000279137,,True,True,True,True
ENSG00000279138,,False,False,False,True
ENSG00000279139,,False,False,False,True
ENSG00000279140,,True,True,True,True
ENSG00000279141,LINC01451,False,True,False,True
ENSG00000279142,,True,True,True,True
ENSG00000279143,,False,True,False,True
ENSG00000279144,,True,True,True,True
ENSG00000279145,,False,False,False,True
ENSG00000279146,,False,False,False,True
ENSG00000279147,,False,False,False,True
ENSG00000279148,,False,False,False,True
ENSG00000279149,,False,False,False,True
ENSG00000279151,,False,False,False,True
ENSG00000279152,,True,True,True,True
ENSG00000279153,,False,False,False,True
ENSG00000279154,,False,False,False,True
ENSG00000279155,,True,True,True,True
ENSG00000279156,,False,False,False,True
ENSG00000279157,,False,False,False,True
ENSG00000279159,,False,False,False,True
ENSG00000279160,,True,False,False,True
ENSG00000279161,,True,True,True,True
ENSG00000279162,,False,False,False,True
ENSG00000279163,,False,False,False,True
ENSG00000279164,,True,True,True,True
ENSG00000279165,,False,False,False,True
ENSG00000279166,,False,True,False,True
ENSG00000279167,,False,False,False,True
ENSG00000279168,,False,False,False,True
ENSG00000279169,PRAMEF13,False,False,False,True
ENSG00000279170,TSTD3P,True,True,True,True
ENSG00000279171,,False,False,False,True
ENSG00000279172,,True,True,True,True
ENSG00000279173,,False,False,False,True
ENSG00000279174,,False,True,False,True
ENSG00000279175,,False,False,False,True
ENSG00000279176,,True,False,False,True
ENSG00000279177,CTBP2P9,False,False,False,True
ENSG00000279179,,False,False,False,True
ENSG00000279180,,False,False,False,True
ENSG00000279181,,False,False,False,True
ENSG00000279182,,True,True,True,True
ENSG00000279186,,False,False,False,True
ENSG00000279187,,False,False,False,True
ENSG00000279189,,False,False,False,True
ENSG00000279190,,False,False,False,True
ENSG00000279192,PWAR5,True,False,False,True
ENSG00000279193,,False,False,False,True
ENSG00000279196,,False,True,False,True
ENSG00000279197,,False,False,False,True
ENSG00000279198,,True,True,True,True
ENSG00000279199,,True,True,True,True
ENSG00000279200,,False,False,False,True
ENSG00000279201,,False,False,False,True
ENSG00000279202,,False,False,False,True
ENSG00000279203,,False,False,False,True
ENSG00000279204,,True,True,True,True
ENSG00000279205,,False,False,False,True
ENSG00000279206,,False,False,False,True
ENSG00000279207,,False,False,False,True
ENSG00000279208,,False,False,False,True
ENSG00000279209,,False,False,False,True
ENSG00000279211,,False,False,False,True
ENSG00000279212,,True,True,True,True
ENSG00000279213,SNX18P10,False,False,False,True
ENSG00000279214,,False,False,False,True
ENSG00000279217,,False,False,False,True
ENSG00000279218,,True,False,False,True
ENSG00000279220,CMKLR2-AS,False,True,False,True
ENSG00000279221,,False,False,False,True
ENSG00000279222,,False,False,False,True
ENSG00000279223,,True,True,True,True
ENSG00000279225,,False,False,False,True
ENSG00000279227,,True,True,True,True
ENSG00000279228,,False,False,False,True
ENSG00000279231,,False,False,False,True
ENSG00000279232,,False,False,False,True
ENSG00000279233,,False,True,False,True
ENSG00000279235,,False,False,False,True
ENSG00000279236,,False,False,False,True
ENSG00000279237,,False,True,False,True
ENSG00000279239,,False,False,False,True
ENSG00000279240,LOC124901075,False,False,False,True
ENSG00000279243,LINC02736,True,True,True,True
ENSG00000279245,FAM223A,False,False,False,True
ENSG00000279246,,True,True,True,True
ENSG00000279248,,False,False,False,True
ENSG00000279249,SYNAGE,True,True,True,True
ENSG00000279250,,True,False,False,True
ENSG00000279251,,False,False,False,True
ENSG00000279253,,False,False,False,True
ENSG00000279254,,False,False,False,True
ENSG00000279255,,True,True,True,True
ENSG00000279256,,False,False,False,True
ENSG00000279259,,True,True,True,True
ENSG00000279261,LINC02961,False,False,False,True
ENSG00000279262,,False,False,False,True
ENSG00000279263,OR2L8,False,False,False,True
ENSG00000279264,,False,False,False,True
ENSG00000279265,,False,False,False,True
ENSG00000279266,,True,True,True,True
ENSG00000279267,,False,False,False,True
ENSG00000279268,,False,False,False,True
ENSG00000279269,,False,False,False,True
ENSG00000279270,OR52R1,False,False,False,True
ENSG00000279271,,False,False,False,True
ENSG00000279273,,True,True,True,True
ENSG00000279274,,False,False,False,True
ENSG00000279275,,False,False,False,True
ENSG00000279276,,False,False,False,True
ENSG00000279277,,False,False,False,True
ENSG00000279278,,False,False,False,True
ENSG00000279281,,True,False,False,True
ENSG00000279283,,True,True,True,True
ENSG00000279284,,False,False,False,True
ENSG00000279285,,False,False,False,True
ENSG00000279286,,True,True,True,True
ENSG00000279288,,False,False,False,True
ENSG00000279289,,True,False,False,True
ENSG00000279294,,True,False,False,True
ENSG00000279295,,False,False,False,True
ENSG00000279296,PRAL,False,True,False,True
ENSG00000279297,,False,False,False,True
ENSG00000279298,,False,False,False,True
ENSG00000279299,,False,False,False,True
ENSG00000279300,,False,False,False,True
ENSG00000279301,OR2T11,False,False,False,True
ENSG00000279302,,True,True,True,True
ENSG00000279303,,False,False,False,True
ENSG00000279304,,False,False,False,True
ENSG00000279305,,False,False,False,True
ENSG00000279306,,True,True,True,True
ENSG00000279307,NDUFAF2P1,False,False,False,True
ENSG00000279310,,False,False,False,True
ENSG00000279311,,False,False,False,True
ENSG00000279314,,False,False,False,True
ENSG00000279315,,False,False,False,True
ENSG00000279317,,True,True,True,True
ENSG00000279319,,False,False,False,True
ENSG00000279320,,False,False,False,True
ENSG00000279321,,False,False,False,True
ENSG00000279322,,False,True,False,True
ENSG00000279324,,False,False,False,True
ENSG00000279325,,False,False,False,True
ENSG00000279326,,False,False,False,True
ENSG00000279328,LOC124906280,False,False,False,True
ENSG00000279329,,True,False,False,True
ENSG00000279330,,True,False,False,True
ENSG00000279331,RBM12B-AS1,True,True,True,True
ENSG00000279332,,False,False,False,True
ENSG00000279333,,False,False,False,True
ENSG00000279334,,True,False,False,True
ENSG00000279336,,False,False,False,True
ENSG00000279337,,False,False,False,True
ENSG00000279339,,False,False,False,True
ENSG00000279340,,True,False,False,True
ENSG00000279341,,False,False,False,True
ENSG00000279342,,True,False,False,True
ENSG00000279343,,False,False,False,True
ENSG00000279344,,False,False,False,True
ENSG00000279345,,False,True,False,True
ENSG00000279347,,False,False,False,True
ENSG00000279348,,False,False,False,True
ENSG00000279349,,False,False,False,True
ENSG00000279352,,False,False,False,True
ENSG00000279353,,False,True,False,True
ENSG00000279354,,True,True,True,True
ENSG00000279356,,True,False,False,True
ENSG00000279357,,False,False,False,True
ENSG00000279358,,False,False,False,True
ENSG00000279359,,False,True,False,True
ENSG00000279360,,False,True,False,True
ENSG00000279361,,False,True,False,True
ENSG00000279364,,False,False,False,True
ENSG00000279365,,False,True,False,True
ENSG00000279366,,True,True,True,True
ENSG00000279367,,False,False,False,True
ENSG00000279368,,True,True,True,True
ENSG00000279369,,True,True,True,True
ENSG00000279370,,True,True,True,True
ENSG00000279372,,True,True,True,True
ENSG00000279373,,False,False,False,True
ENSG00000279375,,False,False,False,True
ENSG00000279376,,False,False,False,True
ENSG00000279377,,False,False,False,True
ENSG00000279378,,False,False,False,True
ENSG00000279379,,False,False,False,True
ENSG00000279381,,False,False,False,True
ENSG00000279382,,False,False,False,True
ENSG00000279384,,False,False,False,True
ENSG00000279386,,False,False,False,True
ENSG00000279387,,False,False,False,True
ENSG00000279388,,False,False,False,True
ENSG00000279390,,True,True,True,True
ENSG00000279391,,False,False,False,True
ENSG00000279392,,False,False,False,True
ENSG00000279393,,True,True,True,True
ENSG00000279394,,True,False,False,True
ENSG00000279395,OR5L1,False,False,False,True
ENSG00000279397,,False,True,False,True
ENSG00000279398,,True,True,True,True
ENSG00000279399,,False,False,False,True
ENSG00000279401,,False,False,False,True
ENSG00000279403,,False,False,False,True
ENSG00000279404,,False,False,False,True
ENSG00000279405,,False,False,False,True
ENSG00000279406,,False,False,False,True
ENSG00000279407,,True,True,True,True
ENSG00000279408,OR4N4C,False,False,False,True
ENSG00000279409,,False,False,False,True
ENSG00000279410,,False,False,False,True
ENSG00000279411,,False,False,False,True
ENSG00000279412,,False,False,False,True
ENSG00000279413,,False,False,False,True
ENSG00000279414,CDRT15P9,False,False,False,True
ENSG00000279415,,False,False,False,True
ENSG00000279416,,False,False,False,True
ENSG00000279417,,False,False,False,True
ENSG00000279418,LINC00244,False,True,False,True
ENSG00000279419,,False,False,False,True
ENSG00000279420,,False,False,False,True
ENSG00000279421,,False,True,False,True
ENSG00000279422,,True,True,True,True
ENSG00000279423,,True,True,True,True
ENSG00000279425,,True,False,False,True
ENSG00000279426,,False,False,False,True
ENSG00000279427,,False,False,False,True
ENSG00000279428,,False,False,False,True
ENSG00000279429,,False,False,False,True
ENSG00000279430,,True,True,True,True
ENSG00000279431,,True,True,True,True
ENSG00000279432,,False,False,False,True
ENSG00000279433,,True,False,False,True
ENSG00000279434,,False,False,False,True
ENSG00000279437,,False,False,False,True
ENSG00000279438,,False,False,False,True
ENSG00000279439,,False,False,False,True
ENSG00000279440,,False,True,False,True
ENSG00000279441,,True,True,True,True
ENSG00000279442,,False,False,False,True
ENSG00000279443,,False,False,False,True
ENSG00000279444,,True,True,True,True
ENSG00000279445,OR4N3BP,False,False,False,True
ENSG00000279446,,True,True,True,True
ENSG00000279447,,False,False,False,True
ENSG00000279450,,True,True,True,True
ENSG00000279452,,True,True,True,True
ENSG00000279453,,False,False,False,True
ENSG00000279454,,False,False,False,True
ENSG00000279455,,True,True,True,True
ENSG00000279456,,False,False,False,True
ENSG00000279457,WASH9P,False,False,False,True
ENSG00000279458,,False,False,False,True
ENSG00000279459,,False,False,False,True
ENSG00000279460,,False,False,False,True
ENSG00000279461,,False,False,False,True
ENSG00000279462,,False,False,False,True
ENSG00000279463,,False,False,False,True
ENSG00000279464,,False,False,False,True
ENSG00000279465,,False,False,False,True
ENSG00000279466,,False,False,False,True
ENSG00000279467,,False,False,False,True
ENSG00000279469,,False,False,False,True
ENSG00000279470,,False,False,False,True
ENSG00000279472,,False,False,False,True
ENSG00000279474,,False,False,False,True
ENSG00000279475,,False,False,False,True
ENSG00000279476,,True,True,True,True
ENSG00000279477,,False,False,False,True
ENSG00000279478,,False,False,False,True
ENSG00000279479,,False,True,False,True
ENSG00000279480,,False,True,False,True
ENSG00000279481,,True,False,False,True
ENSG00000279482,,False,False,False,True
ENSG00000279483,,False,False,False,True
ENSG00000279484,KLHL30-AS1,False,False,False,True
ENSG00000279485,,False,False,False,True
ENSG00000279486,OR2AG1,False,False,False,True
ENSG00000279488,,False,False,False,True
ENSG00000279489,,False,True,False,True
ENSG00000279490,,False,False,False,True
ENSG00000279491,,True,True,True,True
ENSG00000279493,,False,False,False,True
ENSG00000279494,,True,True,True,True
ENSG00000279495,,True,False,False,True
ENSG00000279497,,False,False,False,True
ENSG00000279498,,False,True,False,True
ENSG00000279499,,True,False,False,True
ENSG00000279500,,True,False,False,True
ENSG00000279501,,False,False,False,True
ENSG00000279502,,False,False,False,True
ENSG00000279503,,False,False,False,True
ENSG00000279504,,True,True,True,True
ENSG00000279505,,False,False,False,True
ENSG00000279507,,False,False,False,True
ENSG00000279509,,False,False,False,True
ENSG00000279511,,False,False,False,True
ENSG00000279512,,False,False,False,True
ENSG00000279513,,False,False,False,True
ENSG00000279514,OR4C16,False,False,False,True
ENSG00000279516,FAM230C,False,False,False,True
ENSG00000279518,,False,False,False,True
ENSG00000279519,,False,False,False,True
ENSG00000279520,,True,True,True,True
ENSG00000279521,,False,False,False,True
ENSG00000279523,,True,False,False,True
ENSG00000279525,,False,False,False,True
ENSG00000279526,,False,True,False,True
ENSG00000279527,,False,False,False,True
ENSG00000279528,,False,False,False,True
ENSG00000279529,LOC105372295,True,True,True,True
ENSG00000279530,,False,False,False,True
ENSG00000279531,,False,False,False,True
ENSG00000279532,,True,False,False,True
ENSG00000279534,,False,False,False,True
ENSG00000279536,,False,False,False,True
ENSG00000279537,,False,False,False,True
ENSG00000279539,,True,True,True,True
ENSG00000279541,,True,False,False,True
ENSG00000279542,,False,False,False,True
ENSG00000279543,,False,False,False,True
ENSG00000279544,,True,False,False,True
ENSG00000279548,,False,False,False,True
ENSG00000279549,,False,False,False,True
ENSG00000279550,,False,False,False,True
ENSG00000279551,,False,True,False,True
ENSG00000279554,,False,False,False,True
ENSG00000279555,,False,False,False,True
ENSG00000279557,,False,False,False,True
ENSG00000279558,,False,False,False,True
ENSG00000279559,,False,False,False,True
ENSG00000279561,LOC100132249,True,True,True,True
ENSG00000279562,,False,False,False,True
ENSG00000279565,,False,False,False,True
ENSG00000279567,,False,False,False,True
ENSG00000279568,,False,False,False,True
ENSG00000279569,,False,False,False,True
ENSG00000279570,,True,False,False,True
ENSG00000279571,,False,False,False,True
ENSG00000279572,,False,True,False,True
ENSG00000279573,,False,False,False,True
ENSG00000279575,,False,False,False,True
ENSG00000279578,,False,False,False,True
ENSG00000279579,LINC01666,False,True,False,True
ENSG00000279581,,True,True,True,True
ENSG00000279583,,True,True,True,True
ENSG00000279584,,True,True,True,True
ENSG00000279585,,False,False,False,True
ENSG00000279586,,True,False,False,True
ENSG00000279587,,False,False,False,True
ENSG00000279588,,False,False,False,True
ENSG00000279589,,False,False,False,True
ENSG00000279590,,False,True,False,True
ENSG00000279591,,True,True,True,True
ENSG00000279592,,False,False,False,True
ENSG00000279593,,False,False,False,True
ENSG00000279594,,False,False,False,True
ENSG00000279595,,False,False,False,True
ENSG00000279597,,False,False,False,True
ENSG00000279598,,False,False,False,True
ENSG00000279599,,True,True,True,True
ENSG00000279600,,False,False,False,True
ENSG00000279601,,True,True,True,True
ENSG00000279602,,True,False,False,True
ENSG00000279603,,False,False,False,True
ENSG00000279604,,False,True,False,True
ENSG00000279605,,True,True,True,True
ENSG00000279606,,False,False,False,True
ENSG00000279607,,True,True,True,True
ENSG00000279608,,False,False,False,True
ENSG00000279609,,True,True,True,True
ENSG00000279610,C20orf181,True,False,False,True
ENSG00000279611,,True,False,False,True
ENSG00000279613,,True,True,True,True
ENSG00000279615,,False,False,False,True
ENSG00000279616,,False,False,False,True
ENSG00000279617,,False,True,False,True
ENSG00000279619,,True,True,True,True
ENSG00000279620,,True,False,False,True
ENSG00000279621,,True,False,False,True
ENSG00000279622,,False,False,False,True
ENSG00000279623,,False,False,False,True
ENSG00000279625,,True,False,False,True
ENSG00000279626,DUX4L28,False,False,False,True
ENSG00000279628,,False,False,False,True
ENSG00000279629,,False,False,False,True
ENSG00000279630,,False,True,False,True
ENSG00000279631,,True,False,False,True
ENSG00000279632,,True,True,True,True
ENSG00000279633,,False,False,False,True
ENSG00000279635,,False,False,False,True
ENSG00000279636,LINC00216,False,False,False,True
ENSG00000279637,,False,False,False,True
ENSG00000279638,,False,False,False,True
ENSG00000279639,LOC107987217,False,False,False,True
ENSG00000279640,,False,False,False,True
ENSG00000279641,,True,True,True,True
ENSG00000279642,,False,True,False,True
ENSG00000279647,,False,False,False,True
ENSG00000279648,,False,False,False,True
ENSG00000279649,,True,False,False,True
ENSG00000279650,,False,True,False,True
ENSG00000279652,,False,False,False,True
ENSG00000279653,,False,False,False,True
ENSG00000279655,,False,False,False,True
ENSG00000279656,,False,False,False,True
ENSG00000279657,,False,False,False,True
ENSG00000279658,,False,False,False,True
ENSG00000279659,,False,False,False,True
ENSG00000279660,,True,True,True,True
ENSG00000279662,,False,False,False,True
ENSG00000279663,,False,False,False,True
ENSG00000279665,,False,False,False,True
ENSG00000279666,,False,False,False,True
ENSG00000279667,,True,False,False,True
ENSG00000279668,,False,False,False,True
ENSG00000279669,,False,True,False,True
ENSG00000279670,,False,False,False,True
ENSG00000279671,,False,False,False,True
ENSG00000279672,,True,True,True,True
ENSG00000279673,,True,True,True,True
ENSG00000279674,,False,False,False,True
ENSG00000279675,,False,False,False,True
ENSG00000279676,,False,False,False,True
ENSG00000279677,,True,True,True,True
ENSG00000279678,,False,False,False,True
ENSG00000279679,,True,False,False,True
ENSG00000279681,,True,True,True,True
ENSG00000279682,,False,False,False,True
ENSG00000279683,,False,False,False,True
ENSG00000279684,,False,False,False,True
ENSG00000279685,MAPT-IT1,True,True,True,True
ENSG00000279686,,False,False,False,True
ENSG00000279687,,False,False,False,True
ENSG00000279688,LOC112267859,False,False,False,True
ENSG00000279689,,True,True,True,True
ENSG00000279690,,False,True,False,True
ENSG00000279691,,True,True,True,True
ENSG00000279692,,True,True,True,True
ENSG00000279693,,True,False,False,True
ENSG00000279694,,True,True,True,True
ENSG00000279695,,False,False,False,True
ENSG00000279696,,False,True,False,True
ENSG00000279697,,False,False,False,True
ENSG00000279698,,False,False,False,True
ENSG00000279699,,False,False,False,True
ENSG00000279700,,False,False,False,True
ENSG00000279701,,False,False,False,True
ENSG00000279702,,False,False,False,True
ENSG00000279703,,False,False,False,True
ENSG00000279704,,False,False,False,True
ENSG00000279705,,True,False,False,True
ENSG00000279706,,False,False,False,True
ENSG00000279707,,False,False,False,True
ENSG00000279708,,True,True,True,True
ENSG00000279709,,False,False,False,True
ENSG00000279711,,True,True,True,True
ENSG00000279712,,True,False,False,True
ENSG00000279713,,False,True,False,True
ENSG00000279714,,False,False,False,True
ENSG00000279715,,False,False,False,True
ENSG00000279716,,False,False,False,True
ENSG00000279717,,False,False,False,True
ENSG00000279718,SNX18P12,False,False,False,True
ENSG00000279719,,True,False,False,True
ENSG00000279720,SOWAHCP2,False,False,False,True
ENSG00000279721,,False,False,False,True
ENSG00000279722,,False,False,False,True
ENSG00000279724,,False,False,False,True
ENSG00000279725,,False,False,False,True
ENSG00000279726,,False,False,False,True
ENSG00000279727,LINC02033,False,False,False,True
ENSG00000279728,,False,False,False,True
ENSG00000279729,,False,False,False,True
ENSG00000279730,KMT5AP1,False,False,False,True
ENSG00000279732,,False,True,False,True
ENSG00000279733,,False,False,False,True
ENSG00000279734,,False,False,False,True
ENSG00000279735,,False,False,False,True
ENSG00000279737,,False,False,False,True
ENSG00000279738,,False,False,False,True
ENSG00000279739,,False,False,False,True
ENSG00000279741,,False,False,False,True
ENSG00000279742,,True,True,True,True
ENSG00000279743,,False,False,False,True
ENSG00000279744,,False,True,False,True
ENSG00000279746,,False,False,False,True
